valid_time,sshf,u10,v10,latitude,longitude
2024-08-12 20:00:00,79936.0,-8.1875,4.4335938,54.75,6.5
2024-08-12 21:00:00,91904.0,-8.34375,4.921875,54.75,6.5
2024-08-12 22:00:00,91008.0,-8.65625,6.2070312,54.75,6.5
2024-08-12 23:00:00,80832.0,-7.8867188,6.0898438,54.75,6.5
2024-08-13 00:00:00,73792.0,-7.1367188,6.1015625,54.75,6.5
2024-08-13 01:00:00,72128.0,-7.3046875,6.140625,54.75,6.5
2024-08-13 02:00:00,73344.0,-7.3164062,6.7695312,54.75,6.5
2024-08-13 03:00:00,74048.0,-6.7773438,6.7382812,54.75,6.5
2024-08-13 04:00:00,74304.0,-6.7070312,6.0117188,54.75,6.5
2024-08-13 05:00:00,73152.0,-7.0585938,5.703125,54.75,6.5
2024-08-13 06:00:00,70720.0,-7.171875,6.2617188,54.75,6.5
2024-08-13 07:00:00,69248.0,-5.71875,6.59375,54.75,6.5
2024-08-13 08:00:00,59936.0,-4.8671875,5.0898438,54.75,6.5
2024-08-13 09:00:00,42912.0,-3.8554688,3.8984375,54.75,6.5
2024-08-13 10:00:00,28832.0,-5.6835938,2.5703125,54.75,6.5
2024-08-13 11:00:00,35776.0,-8.109375,5.140625,54.75,6.5
2024-08-13 12:00:00,48352.0,-4.546875,9.1953125,54.75,6.5
2024-08-13 13:00:00,57120.0,-2.4902344,6.7226562,54.75,6.5
2024-08-13 14:00:00,54240.0,-2.8847656,5.2539062,54.75,6.5
2024-08-13 15:00:00,39648.0,-3.2050781,5.4375,54.75,6.5
2024-08-13 16:00:00,21584.0,0.5761719,5.4765625,54.75,6.5
2024-08-13 17:00:00,6444.0,0.6088867,4.6328125,54.75,6.5
2024-08-13 18:00:00,1973.0,2.328125,3.5683594,54.75,6.5
2024-08-13 19:00:00,19888.0,2.8320312,0.7705078,54.75,6.5
2024-08-13 20:00:00,3300.0,1.1162109,0.22241211,54.75,6.5
2024-08-13 21:00:00,1672.0,-0.09631348,0.5332031,54.75,6.5
2024-08-13 22:00:00,1822.0,-1.5253906,4.9257812,54.75,6.5
2024-08-13 23:00:00,2009.0,0.84375,4.59375,54.75,6.5
2024-08-14 00:00:00,5636.0,4.4570312,2.0488281,54.75,6.5
2024-08-14 01:00:00,5380.0,3.6855469,-0.94921875,54.75,6.5
2024-08-14 02:00:00,4932.0,0.0005950928,-2.9550781,54.75,6.5
2024-08-14 03:00:00,5340.0,-1.3017578,-2.3925781,54.75,6.5
2024-08-14 04:00:00,6844.0,-1.7197266,-1.2714844,54.75,6.5
2024-08-14 05:00:00,9656.0,-2.0917969,0.26611328,54.75,6.5
2024-08-14 06:00:00,12960.0,1.0712891,0.16259766,54.75,6.5
2024-08-14 07:00:00,-95.0,2.59375,-2.4921875,54.75,6.5
2024-08-14 08:00:00,-1409.0,2.0253906,-4.8164062,54.75,6.5
2024-08-14 09:00:00,-2244.0,0.32861328,-5.4140625,54.75,6.5
2024-08-14 10:00:00,-219.0,0.2854004,-7.1796875,54.75,6.5
2024-08-14 11:00:00,2552.0,-1.3955078,-6.0039062,54.75,6.5
2024-08-14 12:00:00,6272.0,-1.2070312,-5.2539062,54.75,6.5
2024-08-14 13:00:00,6288.0,-0.90234375,-5.2304688,54.75,6.5
2024-08-14 14:00:00,5532.0,-1.6806641,-4.828125,54.75,6.5
2024-08-14 15:00:00,4748.0,-0.43041992,-3.8945312,54.75,6.5
2024-08-14 16:00:00,3640.0,2.3144531,-3.6699219,54.75,6.5
2024-08-14 17:00:00,-1345.0,3.2304688,-4.7890625,54.75,6.5
2024-08-14 18:00:00,-4444.0,2.6464844,-5.5507812,54.75,6.5
2024-08-14 19:00:00,-19536.0,1.9609375,-5.3203125,54.75,6.5
2024-08-14 20:00:00,-16736.0,1.2890625,-4.7578125,54.75,6.5
2024-08-14 21:00:00,-13120.0,1.4560547,-3.9863281,54.75,6.5
2024-08-14 22:00:00,-11672.0,1.578125,-4.1445312,54.75,6.5
2024-08-14 23:00:00,-13712.0,1.9785156,-3.1796875,54.75,6.5
2024-08-15 00:00:00,-15432.0,2.3339844,-1.9707031,54.75,6.5
2024-08-15 01:00:00,-16432.0,4.3164062,-1.8007812,54.75,6.5
2024-08-15 02:00:00,-22976.0,3.453125,-1.1875,54.75,6.5
2024-08-15 03:00:00,-25840.0,3.7011719,-0.13720703,54.75,6.5
2024-08-15 04:00:00,-25968.0,4.0585938,0.5024414,54.75,6.5
2024-08-15 05:00:00,-25872.0,4.0390625,1.0302734,54.75,6.5
2024-08-15 06:00:00,-22176.0,4.9335938,1.2744141,54.75,6.5
2024-08-15 07:00:00,-14160.0,4.3867188,1.9775391,54.75,6.5
2024-08-15 08:00:00,-10048.0,3.4492188,2.9960938,54.75,6.5
2024-08-15 09:00:00,-7716.0,2.7265625,4.1757812,54.75,6.5
2024-08-15 10:00:00,-4556.0,1.8681641,5.7734375,54.75,6.5
2024-08-15 11:00:00,1842.0,2.0644531,7.0429688,54.75,6.5
2024-08-15 12:00:00,10856.0,2.5703125,8.140625,54.75,6.5
2024-08-15 13:00:00,22624.0,2.7304688,8.53125,54.75,6.5
2024-08-15 14:00:00,34240.0,3.8867188,8.9609375,54.75,6.5
2024-08-15 15:00:00,36928.0,5.03125,9.375,54.75,6.5
2024-08-15 16:00:00,27296.0,6.5976562,8.9453125,54.75,6.5
2024-08-15 17:00:00,14464.0,7.6484375,7.7539062,54.75,6.5
2024-08-15 18:00:00,12088.0,7.6601562,7.203125,54.75,6.5
2024-08-15 19:00:00,16216.0,7.0546875,6.8203125,54.75,6.5
2024-08-15 20:00:00,15696.0,6.921875,6.6289062,54.75,6.5
2024-08-15 21:00:00,14664.0,6.09375,7.1601562,54.75,6.5
2024-08-15 22:00:00,4412.0,5.8046875,5.890625,54.75,6.5
2024-08-15 23:00:00,-1382.0,5.1757812,6.1835938,54.75,6.5
2024-08-16 00:00:00,4272.0,5.1679688,6.2265625,54.75,6.5
2024-08-16 01:00:00,8020.0,5.3164062,5.6132812,54.75,6.5
2024-08-16 02:00:00,5352.0,5.7382812,4.1132812,54.75,6.5
2024-08-16 03:00:00,3384.0,5.6289062,1.2568359,54.75,6.5
2024-08-16 04:00:00,-187.0,4.5117188,-2.3007812,54.75,6.5
2024-08-16 05:00:00,-5880.0,2.8769531,-4.5429688,54.75,6.5
2024-08-16 06:00:00,-13912.0,2.0683594,-4.8164062,54.75,6.5
2024-08-16 07:00:00,-23952.0,1.9589844,-4.234375,54.75,6.5
2024-08-16 08:00:00,-22560.0,1.84375,-3.6542969,54.75,6.5
2024-08-16 09:00:00,-22528.0,2.4453125,-3.6308594,54.75,6.5
2024-08-16 10:00:00,-25344.0,3.6621094,-4.3359375,54.75,6.5
2024-08-16 11:00:00,-28560.0,3.90625,-4.2695312,54.75,6.5
2024-08-16 12:00:00,-31776.0,3.7539062,-3.8417969,54.75,6.5
2024-08-16 13:00:00,-32352.0,3.390625,-3.2773438,54.75,6.5
2024-08-16 14:00:00,-32752.0,3.453125,-2.8769531,54.75,6.5
2024-08-16 15:00:00,-34272.0,3.34375,-2.6757812,54.75,6.5
2024-08-16 16:00:00,-33824.0,3.3652344,-2.3515625,54.75,6.5
2024-08-16 17:00:00,-33440.0,3.6269531,-1.6074219,54.75,6.5
2024-08-16 18:00:00,-34528.0,3.7109375,-0.8642578,54.75,6.5
2024-08-16 19:00:00,-31744.0,3.9667969,-0.6191406,54.75,6.5
2024-08-16 20:00:00,-32864.0,3.9140625,-0.35058594,54.75,6.5
2024-08-16 21:00:00,-34432.0,3.9296875,0.32373047,54.75,6.5
2024-08-16 22:00:00,-36672.0,4.6210938,0.33618164,54.75,6.5
2024-08-16 23:00:00,-40512.0,5.0820312,0.74365234,54.75,6.5
2024-08-17 00:00:00,-45120.0,5.171875,0.9248047,54.75,6.5
2024-08-17 01:00:00,-49504.0,5.28125,0.6640625,54.75,6.5
2024-08-17 02:00:00,-51616.0,5.3320312,-0.30249023,54.75,6.5
2024-08-17 03:00:00,-52096.0,5.1367188,-0.83447266,54.75,6.5
2024-08-17 04:00:00,-47840.0,4.40625,-0.5625,54.75,6.5
2024-08-17 05:00:00,-40576.0,3.2988281,0.093322754,54.75,6.5
2024-08-17 06:00:00,-33600.0,2.7890625,1.3554688,54.75,6.5
2024-08-17 07:00:00,-27712.0,2.9941406,2.4453125,54.75,6.5
2024-08-17 08:00:00,-27584.0,3.2832031,3.2734375,54.75,6.5
2024-08-17 09:00:00,-27536.0,3.5664062,3.8105469,54.75,6.5
2024-08-17 10:00:00,-25648.0,2.5722656,4.1445312,54.75,6.5
2024-08-17 11:00:00,-24048.0,3.3789062,4.265625,54.75,6.5
2024-08-17 12:00:00,-20960.0,4.1523438,4.0039062,54.75,6.5
2024-08-17 13:00:00,-17344.0,4.4179688,3.5214844,54.75,6.5
2024-08-17 14:00:00,-12312.0,4.1679688,3.2207031,54.75,6.5
2024-08-17 15:00:00,-10680.0,3.8867188,3.0859375,54.75,6.5
2024-08-17 16:00:00,-10880.0,3.7734375,2.9785156,54.75,6.5
2024-08-17 17:00:00,-13680.0,3.2578125,3.0546875,54.75,6.5
2024-08-17 18:00:00,-9904.0,2.8574219,3.0996094,54.75,6.5
2024-08-17 19:00:00,-4416.0,2.8710938,3.0097656,54.75,6.5
2024-08-17 20:00:00,-5260.0,2.9375,3.0214844,54.75,6.5
2024-08-17 21:00:00,-6556.0,2.8183594,2.9511719,54.75,6.5
2024-08-17 22:00:00,-7940.0,2.2597656,3.5820312,54.75,6.5
2024-08-17 23:00:00,-8944.0,2.3964844,3.5390625,54.75,6.5
2024-08-18 00:00:00,-12520.0,2.1738281,3.8613281,54.75,6.5
2024-08-18 01:00:00,-13696.0,2.6835938,3.7167969,54.75,6.5
2024-08-18 02:00:00,-15368.0,3.8515625,2.8789062,54.75,6.5
2024-08-18 03:00:00,-20528.0,4.59375,1.5576172,54.75,6.5
2024-08-18 04:00:00,-24448.0,4.2578125,1.0644531,54.75,6.5
2024-08-18 05:00:00,-24384.0,3.8925781,1.0722656,54.75,6.5
2024-08-18 06:00:00,-21952.0,4.0390625,0.7089844,54.75,6.5
2024-08-18 07:00:00,-24736.0,4.0429688,0.5551758,54.75,6.5
2024-08-18 08:00:00,-20080.0,4.0546875,0.9790039,54.75,6.5
2024-08-18 09:00:00,-17936.0,4.4101562,1.2773438,54.75,6.5
2024-08-18 10:00:00,-14144.0,4.2304688,1.7558594,54.75,6.5
2024-08-18 11:00:00,-9712.0,4.84375,1.7041016,54.75,6.5
2024-08-18 12:00:00,-6768.0,5.2304688,1.859375,54.75,6.5
2024-08-18 13:00:00,-6064.0,5.875,1.7460938,54.75,6.5
2024-08-18 14:00:00,-8920.0,6.75,1.0966797,54.75,6.5
2024-08-18 15:00:00,-10752.0,6.8242188,0.6376953,54.75,6.5
2024-08-18 16:00:00,-9616.0,7.0117188,0.45410156,54.75,6.5
2024-08-18 17:00:00,-11304.0,7.4726562,-0.012619019,54.75,6.5
2024-08-18 18:00:00,-19920.0,7.671875,-1.0498047,54.75,6.5
2024-08-18 19:00:00,-40672.0,7.1054688,-2.1699219,54.75,6.5
2024-08-18 20:00:00,-43552.0,6.421875,-2.6191406,54.75,6.5
2024-08-18 21:00:00,-45760.0,6.1289062,-2.7011719,54.75,6.5
2024-08-18 22:00:00,-48256.0,5.8945312,-2.75,54.75,6.5
2024-08-18 23:00:00,-49952.0,6.1015625,-2.8691406,54.75,6.5
2024-08-19 00:00:00,-48928.0,6.4882812,-3.1171875,54.75,6.5
2024-08-19 01:00:00,-45344.0,6.21875,-2.71875,54.75,6.5
2024-08-19 02:00:00,-39648.0,5.5859375,-2.2480469,54.75,6.5
2024-08-19 03:00:00,-30928.0,4.9960938,-1.5332031,54.75,6.5
2024-08-19 04:00:00,-22080.0,4.5078125,-0.71972656,54.75,6.5
2024-08-19 05:00:00,-17280.0,4.21875,-0.014678955,54.75,6.5
2024-08-19 06:00:00,-15240.0,3.7910156,0.86376953,54.75,6.5
2024-08-19 07:00:00,-16672.0,3.7617188,1.6582031,54.75,6.5
2024-08-19 08:00:00,-16032.0,3.7128906,2.4960938,54.75,6.5
2024-08-19 09:00:00,-14848.0,3.5429688,3.2773438,54.75,6.5
2024-08-19 10:00:00,-12288.0,3.2734375,4.453125,54.75,6.5
2024-08-19 11:00:00,-8976.0,2.9511719,4.5664062,54.75,6.5
2024-08-19 12:00:00,-4656.0,2.5839844,5.0078125,54.75,6.5
2024-08-19 13:00:00,-110.0,2.0175781,5.6875,54.75,6.5
2024-08-19 14:00:00,5416.0,1.1582031,6.2851562,54.75,6.5
2024-08-19 15:00:00,11192.0,0.53027344,6.4296875,54.75,6.5
2024-08-19 16:00:00,16624.0,-0.20471191,6.515625,54.75,6.5
2024-08-19 17:00:00,18624.0,-0.99365234,6.453125,54.75,6.5
2024-08-19 18:00:00,21264.0,-1.5400391,6.9765625,54.75,6.5
2024-08-19 19:00:00,28384.0,-2.34375,7.8476562,54.75,6.5
2024-08-19 20:00:00,38624.0,-2.5683594,8.7890625,54.75,6.5
2024-08-19 21:00:00,49280.0,-1.4931641,9.4140625,54.75,6.5
2024-08-19 22:00:00,55584.0,-1.3066406,9.90625,54.75,6.5
2024-08-19 23:00:00,56672.0,-0.85791016,10.7265625,54.75,6.5
2024-08-20 00:00:00,55168.0,-1.0742188,10.7109375,54.75,6.5
2024-08-20 01:00:00,50560.0,-0.89990234,10.5859375,54.75,6.5
2024-08-20 02:00:00,44640.0,-1.1240234,10.28125,54.75,6.5
2024-08-20 03:00:00,38848.0,-0.3564453,10.0703125,54.75,6.5
2024-08-20 04:00:00,32832.0,0.4428711,9.5859375,54.75,6.5
2024-08-20 05:00:00,24176.0,0.9428711,9.1328125,54.75,6.5
2024-08-20 06:00:00,16720.0,1.1181641,9.046875,54.75,6.5
2024-08-20 07:00:00,16832.0,1.5507812,8.953125,54.75,6.5
2024-08-20 08:00:00,19408.0,1.5205078,8.8359375,54.75,6.5
2024-08-20 09:00:00,18640.0,1.4160156,8.765625,54.75,6.5
2024-08-20 10:00:00,21088.0,1.3466797,8.6328125,54.75,6.5
2024-08-20 11:00:00,25792.0,1.5927734,8.6953125,54.75,6.5
2024-08-20 12:00:00,31600.0,1.6660156,8.609375,54.75,6.5
2024-08-20 13:00:00,32768.0,1.9414062,8.2734375,54.75,6.5
2024-08-20 14:00:00,25200.0,2.4433594,7.7148438,54.75,6.5
2024-08-20 15:00:00,17424.0,2.5410156,7.5195312,54.75,6.5
2024-08-20 16:00:00,14440.0,2.8652344,7.4648438,54.75,6.5
2024-08-20 17:00:00,14208.0,2.5664062,7.5898438,54.75,6.5
2024-08-20 18:00:00,9296.0,2.7070312,8.171875,54.75,6.5
2024-08-20 19:00:00,14784.0,5.6171875,6.6132812,54.75,6.5
2024-08-20 20:00:00,-3806.0,7.2617188,1.2978516,54.75,6.5
2024-08-20 21:00:00,-20896.0,5.8710938,-0.42114258,54.75,6.5
2024-08-20 22:00:00,-24864.0,4.875,-2.0488281,54.75,6.5
2024-08-20 23:00:00,-28704.0,6.0390625,-2.5839844,54.75,6.5
2024-08-21 00:00:00,-35072.0,7.7890625,-3.1621094,54.75,6.5
2024-08-21 01:00:00,-37984.0,7.9648438,-2.8574219,54.75,6.5
2024-08-21 02:00:00,-36992.0,8.03125,-1.6582031,54.75,6.5
2024-08-21 03:00:00,-42656.0,8.578125,0.17907715,54.75,6.5
2024-08-21 04:00:00,-63008.0,9.203125,1.3125,54.75,6.5
2024-08-21 05:00:00,-95616.0,10.3046875,0.98828125,54.75,6.5
2024-08-21 06:00:00,-124736.0,10.2109375,0.81591797,54.75,6.5
2024-08-21 07:00:00,-133760.0,10.828125,1.5800781,54.75,6.5
2024-08-21 08:00:00,-157440.0,11.921875,1.6416016,54.75,6.5
2024-08-21 09:00:00,-182144.0,12.2734375,1.6240234,54.75,6.5
2024-08-21 10:00:00,-185472.0,12.1484375,0.4868164,54.75,6.5
2024-08-21 11:00:00,-210432.0,12.6953125,0.16687012,54.75,6.5
2024-08-21 12:00:00,-201216.0,12.640625,-0.32299805,54.75,6.5
2024-08-21 13:00:00,-165504.0,12.4921875,-0.9741211,54.75,6.5
2024-08-21 14:00:00,-143744.0,12.0859375,-0.90771484,54.75,6.5
2024-08-21 15:00:00,-139904.0,12.0,-0.8227539,54.75,6.5
2024-08-21 16:00:00,-129472.0,12.03125,-0.6640625,54.75,6.5
2024-08-21 17:00:00,-120000.0,11.5,0.053344727,54.75,6.5
2024-08-21 18:00:00,-100224.0,10.578125,0.8745117,54.75,6.5
2024-08-21 19:00:00,-42368.0,9.9296875,2.1425781,54.75,6.5
2024-08-21 20:00:00,-30992.0,9.5,3.515625,54.75,6.5
2024-08-21 21:00:00,-29680.0,8.421875,5.6132812,54.75,6.5
2024-08-21 22:00:00,-19472.0,7.953125,7.0390625,54.75,6.5
2024-08-21 23:00:00,3840.0,7.71875,7.15625,54.75,6.5
2024-08-22 00:00:00,22592.0,7.7382812,6.6054688,54.75,6.5
2024-08-22 01:00:00,21696.0,7.3125,6.234375,54.75,6.5
2024-08-22 02:00:00,19408.0,6.7539062,6.2578125,54.75,6.5
2024-08-22 03:00:00,16272.0,6.7539062,6.1757812,54.75,6.5
2024-08-22 04:00:00,14896.0,6.4101562,6.3945312,54.75,6.5
2024-08-22 05:00:00,8792.0,5.96875,7.1132812,54.75,6.5
2024-08-22 06:00:00,2640.0,6.1132812,8.578125,54.75,6.5
2024-08-22 07:00:00,-153.0,6.5351562,10.3203125,54.75,6.5
2024-08-22 08:00:00,7120.0,7.1171875,11.171875,54.75,6.5
2024-08-22 09:00:00,15200.0,7.1796875,10.3125,54.75,6.5
2024-08-22 10:00:00,31840.0,6.9609375,11.5078125,54.75,6.5
2024-08-22 11:00:00,50816.0,8.0859375,11.6953125,54.75,6.5
2024-08-22 12:00:00,52256.0,8.4609375,10.328125,54.75,6.5
2024-08-22 13:00:00,48736.0,8.5390625,10.7421875,54.75,6.5
2024-08-22 14:00:00,50400.0,9.328125,11.1640625,54.75,6.5
2024-08-22 15:00:00,48544.0,9.4921875,10.65625,54.75,6.5
2024-08-22 16:00:00,51104.0,9.3125,10.0703125,54.75,6.5
2024-08-22 17:00:00,54240.0,9.6328125,9.2890625,54.75,6.5
2024-08-22 18:00:00,53536.0,9.8125,8.1484375,54.75,6.5
2024-08-22 19:00:00,44128.0,8.8046875,7.6015625,54.75,6.5
2024-08-22 20:00:00,39456.0,9.640625,7.1875,54.75,6.5
2024-08-22 21:00:00,33728.0,8.3671875,6.296875,54.75,6.5
2024-08-22 22:00:00,23536.0,7.4570312,6.3867188,54.75,6.5
2024-08-22 23:00:00,18896.0,7.046875,6.6015625,54.75,6.5
2024-08-23 00:00:00,17136.0,7.703125,7.8671875,54.75,6.5
2024-08-23 01:00:00,21536.0,7.4414062,7.6289062,54.75,6.5
2024-08-23 02:00:00,33600.0,7.9492188,8.046875,54.75,6.5
2024-08-23 03:00:00,38176.0,7.875,8.6015625,54.75,6.5
2024-08-23 04:00:00,34912.0,6.7929688,8.8046875,54.75,6.5
2024-08-23 05:00:00,50016.0,6.890625,10.0,54.75,6.5
2024-08-23 06:00:00,51488.0,6.0078125,11.6328125,54.75,6.5
2024-08-23 07:00:00,59264.0,5.8789062,12.8984375,54.75,6.5
2024-08-23 08:00:00,84608.0,6.5,13.7109375,54.75,6.5
2024-08-23 09:00:00,97152.0,7.4414062,14.25,54.75,6.5
2024-08-23 10:00:00,119616.0,11.5234375,14.390625,54.75,6.5
2024-08-23 11:00:00,150016.0,13.3046875,12.2109375,54.75,6.5
2024-08-23 12:00:00,123264.0,15.4609375,8.8046875,54.75,6.5
2024-08-23 13:00:00,-12672.0,16.140625,5.0351562,54.75,6.5
2024-08-23 14:00:00,-82048.0,15.203125,3.6816406,54.75,6.5
2024-08-23 15:00:00,-91200.0,14.7734375,3.0488281,54.75,6.5
2024-08-23 16:00:00,-71232.0,14.125,2.3398438,54.75,6.5
2024-08-23 17:00:00,-47008.0,13.296875,1.8662109,54.75,6.5
2024-08-23 18:00:00,-23200.0,12.15625,1.4628906,54.75,6.5
2024-08-23 19:00:00,-19360.0,10.5234375,1.0820312,54.75,6.5
2024-08-23 20:00:00,-11992.0,8.796875,0.97998047,54.75,6.5
2024-08-23 21:00:00,-8128.0,6.703125,1.8613281,54.75,6.5
2024-08-23 22:00:00,-5088.0,4.921875,4.0234375,54.75,6.5
2024-08-23 23:00:00,-2632.0,4.2539062,5.453125,54.75,6.5
2024-08-24 00:00:00,2268.0,2.4257812,5.9335938,54.75,6.5
2024-08-24 01:00:00,5688.0,0.56591797,7.328125,54.75,6.5
2024-08-24 02:00:00,8544.0,-0.29614258,8.1171875,54.75,6.5
2024-08-24 03:00:00,9120.0,-2.1132812,8.4921875,54.75,6.5
2024-08-24 04:00:00,9128.0,-2.3789062,8.7109375,54.75,6.5
2024-08-24 05:00:00,5088.0,0.59033203,9.0078125,54.75,6.5
2024-08-24 06:00:00,240.0,2.5253906,8.15625,54.75,6.5
2024-08-24 07:00:00,12640.0,2.9824219,8.2734375,54.75,6.5
2024-08-24 08:00:00,9464.0,3.1542969,8.734375,54.75,6.5
2024-08-24 09:00:00,6784.0,3.1464844,7.7148438,54.75,6.5
2024-08-24 10:00:00,6156.0,3.1210938,7.4179688,54.75,6.5
2024-08-24 11:00:00,5400.0,3.0761719,6.1835938,54.75,6.5
2024-08-24 12:00:00,3008.0,1.4609375,5.4765625,54.75,6.5
2024-08-24 13:00:00,-3200.0,-1.5185547,4.8710938,54.75,6.5
2024-08-24 14:00:00,-4896.0,-2.0878906,2.9785156,54.75,6.5
2024-08-24 15:00:00,-3960.0,-1.9541016,1.8427734,54.75,6.5
2024-08-24 16:00:00,-4456.0,1.6474609,4.6914062,54.75,6.5
2024-08-24 17:00:00,-7924.0,6.2304688,2.4589844,54.75,6.5
2024-08-24 18:00:00,-19664.0,5.3789062,-1.7832031,54.75,6.5
2024-08-24 19:00:00,-42144.0,4.9960938,-3.4335938,54.75,6.5
2024-08-24 20:00:00,-63296.0,4.9570312,-4.109375,54.75,6.5
2024-08-24 21:00:00,-63040.0,3.0253906,-4.2148438,54.75,6.5
2024-08-24 22:00:00,-53568.0,3.3085938,-2.9511719,54.75,6.5
2024-08-24 23:00:00,-53376.0,4.0078125,-2.7304688,54.75,6.5
2024-08-25 00:00:00,-56192.0,4.2421875,-2.1660156,54.75,6.5
2024-08-25 01:00:00,-74944.0,6.2070312,-2.0664062,54.75,6.5
2024-08-25 02:00:00,-88960.0,7.3867188,-1.0976562,54.75,6.5
2024-08-25 03:00:00,-75968.0,8.8046875,-0.2084961,54.75,6.5
2024-08-25 04:00:00,-57408.0,9.7890625,-0.1697998,54.75,6.5
2024-08-25 05:00:00,-68224.0,9.8671875,0.08581543,54.75,6.5
2024-08-25 06:00:00,-92032.0,10.0703125,1.0478516,54.75,6.5
2024-08-25 07:00:00,-109504.0,10.4375,1.8417969,54.75,6.5
2024-08-25 08:00:00,-123072.0,10.734375,1.9326172,54.75,6.5
2024-08-25 09:00:00,-108928.0,10.609375,1.7890625,54.75,6.5
2024-08-25 10:00:00,-95360.0,10.4765625,2.1875,54.75,6.5
2024-08-25 11:00:00,-83712.0,10.1953125,2.8886719,54.75,6.5
2024-08-25 12:00:00,-71296.0,9.5234375,3.6503906,54.75,6.5
2024-08-25 13:00:00,-63648.0,9.0234375,4.3476562,54.75,6.5
2024-08-25 14:00:00,-57408.0,8.2890625,5.1054688,54.75,6.5
2024-08-25 15:00:00,-53056.0,8.2734375,5.7773438,54.75,6.5
2024-08-25 16:00:00,-47616.0,7.9726562,6.3164062,54.75,6.5
2024-08-25 17:00:00,-43712.0,6.9921875,7.140625,54.75,6.5
2024-08-25 18:00:00,-39584.0,6.46875,8.2109375,54.75,6.5
2024-08-25 19:00:00,-24896.0,6.765625,8.84375,54.75,6.5
2024-08-25 20:00:00,-18624.0,6.78125,9.046875,54.75,6.5
2024-08-25 21:00:00,-7856.0,6.1796875,9.4765625,54.75,6.5
2024-08-25 22:00:00,-2088.0,7.4921875,10.359375,54.75,6.5
2024-08-25 23:00:00,4540.0,7.2539062,9.53125,54.75,6.5
2024-08-26 00:00:00,-9568.0,7.1445312,9.265625,54.75,6.5
2024-08-26 01:00:00,-28192.0,6.9414062,9.03125,54.75,6.5
2024-08-26 02:00:00,-34400.0,7.2226562,8.8125,54.75,6.5
2024-08-26 03:00:00,-55616.0,7.5195312,8.28125,54.75,6.5
2024-08-26 04:00:00,-70272.0,8.03125,7.3125,54.75,6.5
2024-08-26 05:00:00,-83264.0,7.8046875,6.6054688,54.75,6.5
2024-08-26 06:00:00,-66624.0,7.4960938,6.453125,54.75,6.5
2024-08-26 07:00:00,-27872.0,7.4375,6.359375,54.75,6.5
2024-08-26 08:00:00,-25536.0,7.59375,5.953125,54.75,6.5
2024-08-26 09:00:00,-31616.0,7.5117188,5.6171875,54.75,6.5
2024-08-26 10:00:00,-30560.0,6.4804688,5.2382812,54.75,6.5
2024-08-26 11:00:00,-24416.0,6.4648438,5.0585938,54.75,6.5
2024-08-26 12:00:00,-18000.0,6.109375,4.890625,54.75,6.5
2024-08-26 13:00:00,-11728.0,6.0039062,4.9414062,54.75,6.5
2024-08-26 14:00:00,-5600.0,6.3085938,4.609375,54.75,6.5
2024-08-26 15:00:00,-4048.0,6.5078125,4.2265625,54.75,6.5
2024-08-26 16:00:00,-3918.0,6.8632812,3.7910156,54.75,6.5
2024-08-26 17:00:00,-5236.0,6.5859375,3.4355469,54.75,6.5
2024-08-26 18:00:00,-5880.0,6.3203125,3.0175781,54.75,6.5
2024-08-26 19:00:00,-8760.0,5.6132812,2.9863281,54.75,6.5
2024-08-26 20:00:00,-6984.0,4.7734375,3.4179688,54.75,6.5
2024-08-26 21:00:00,-4952.0,4.3671875,3.9746094,54.75,6.5
2024-08-26 22:00:00,-1163.0,4.5,4.4023438,54.75,6.5
2024-08-26 23:00:00,2298.0,4.1796875,4.5,54.75,6.5
2024-08-27 00:00:00,6324.0,4.078125,4.484375,54.75,6.5
2024-08-27 01:00:00,7120.0,3.6640625,4.5429688,54.75,6.5
2024-08-27 02:00:00,7112.0,2.78125,5.0664062,54.75,6.5
2024-08-27 03:00:00,7500.0,2.6289062,5.7421875,54.75,6.5
2024-08-27 04:00:00,8080.0,2.3652344,6.3046875,54.75,6.5
2024-08-27 05:00:00,8808.0,1.5019531,7.078125,54.75,6.5
2024-08-27 06:00:00,7492.0,1.1191406,7.5742188,54.75,6.5
2024-08-27 07:00:00,3886.0,0.9707031,7.9179688,54.75,6.5
2024-08-27 08:00:00,5192.0,0.92333984,8.296875,54.75,6.5
2024-08-27 09:00:00,6916.0,0.88964844,8.7265625,54.75,6.5
2024-08-27 10:00:00,8784.0,1.0302734,8.6875,54.75,6.5
2024-08-27 11:00:00,12568.0,1.1152344,8.3671875,54.75,6.5
2024-08-27 12:00:00,18800.0,1.5654297,8.3984375,54.75,6.5
2024-08-27 13:00:00,28128.0,1.9882812,8.0390625,54.75,6.5
2024-08-27 14:00:00,35936.0,2.2617188,7.3203125,54.75,6.5
2024-08-27 15:00:00,37568.0,2.0839844,6.640625,54.75,6.5
2024-08-27 16:00:00,33184.0,2.0097656,5.6601562,54.75,6.5
2024-08-27 17:00:00,25696.0,1.5947266,4.3359375,54.75,6.5
2024-08-27 18:00:00,19056.0,0.2529297,3.4863281,54.75,6.5
2024-08-27 19:00:00,11160.0,-1.5058594,3.125,54.75,6.5
2024-08-27 20:00:00,11736.0,-2.7792969,3.0488281,54.75,6.5
2024-08-27 21:00:00,15088.0,-3.2070312,3.2910156,54.75,6.5
2024-08-27 22:00:00,21200.0,-3.125,3.5722656,54.75,6.5
